Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2019,S08000026,,45-64 years,,Females,,Heart Attack,,c,,c,29.98875421716856
2019,S08000026,,65-74 years,,Males,,Heart Attack,,c,,c,148.7264231580147
2019,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,76.46854362182829
2019,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,451.98379040618227
2019,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,354.811457878458
2019,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2019,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2019,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,71.65457239251027
2019,S08000028,,45-64 years,,Females,,Heart Attack,,c,,c,23.560363614945125
2019,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,383.49123442891965
2019,S08000028,,65-74 years,,Females,,Heart Attack,,c,,c,54.849164796808786
2019,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,670.7309393442075
2019,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,322.83382943119057
2019,S08000029,,0-44 years,,Males,,Heart Attack,2,,2.09027915678139,,2.4243105533135405
2019,S08000029,,0-44 years,,Females,,Heart Attack,0,,0,,0
2019,S08000029,,45-64 years,,Males,,Heart Attack,29,,57.139479439639,,55.81611921456079
2019,S08000029,,45-64 years,,Females,,Heart Attack,8,,14.8765248437965,,14.309642020040911
2019,S08000029,,65-74 years,,Males,,Heart Attack,38,,183.930300096805,,183.0975482487023
2019,S08000029,,65-74 years,,Females,,Heart Attack,20,,88.6092773913429,,87.14288823671356
2019,S08000029,,75plus years,,Males,,Heart Attack,119,,831.005586592179,,887.0332430947856
2019,S08000029,,75plus years,,Females,,Heart Attack,94,,482.719663123299,,473.0143890630928
2019,S08000030,,0-44 years,,Males,,Heart Attack,2,,1.84459303666129,,2.412836289057788
2019,S08000030,,0-44 years,,Females,,Heart Attack,0,,0,,0
2019,S08000030,,45-64 years,,Males,,Heart Attack,37,,67.7457155412333,,65.75469952001951
2019,S08000030,,45-64 years,,Females,,Heart Attack,7,,12.0085088862966,,11.384864573933488
2019,S08000030,,65-74 years,,Males,,Heart Attack,50,,216.337833160263,,216.04223506363533
2019,S08000030,,65-74 years,,Females,,Heart Attack,22,,87.6459105214932,,87.28245666959015
2019,S08000030,,75plus years,,Males,,Heart Attack,121,,694.285058526509,,731.7937000442816
2019,S08000030,,75plus years,,Females,,Heart Attack,99,,411.642411642412,,382.2346139723179
2019,S08000031,,0-44 years,,Males,,Heart Attack,3,,0.878096754554395,,1.0890123123640554
2019,S08000031,,0-44 years,,Females,,Heart Attack,0,,0,,0
2019,S08000031,,45-64 years,,Males,,Heart Attack,95,,64.1787818191645,,62.684900260329094
2019,S08000031,,45-64 years,,Females,,Heart Attack,31,,19.0430557347241,,18.67498618814858
2019,S08000031,,65-74 years,,Males,,Heart Attack,136,,271.19184829209,,272.0990302448049
2019,S08000031,,65-74 years,,Females,,Heart Attack,65,,115.481647301283,,115.40343061850152
2019,S08000031,,75plus years,,Males,,Heart Attack,224,,642.330742981676,,678.3063747744385
2019,S08000031,,75plus years,,Females,,Heart Attack,224,,409.92606690579,,390.4222056253375
2019,S08000032,,0-44 years,,Males,,Heart Attack,1,,0.573572092276278,,0.6625588020936858
2019,S08000032,,0-44 years,,Females,,Heart Attack,1,,0.572770490864311,,0.5763366069252607
2019,S08000032,,45-64 years,,Males,,Heart Attack,41,,44.5787848475623,,44.56894411767715
2019,S08000032,,45-64 years,,Females,,Heart Attack,16,,16.1311462187585,,16.08799708028875
2019,S08000032,,65-74 years,,Males,,Heart Attack,75,,229.779411764706,,231.4987512672935
2019,S08000032,,65-74 years,,Females,,Heart Attack,40,,110.020078664356,,110.12048602636098
2019,S08000032,,75plus years,,Males,,Heart Attack,174,,811.642877134061,,895.9674362174907
2019,S08000032,,75plus years,,Females,,Heart Attack,150,,478.163850812879,,477.7278137490773
2019,S92000003,d,0-44 years,,Males,,Heart Attack,17,,1.15867115413189,,1.326277300529956
2019,S92000003,d,0-44 years,,Females,,Heart Attack,4,,0.275559333780199,,0.31116458969658284
2019,S92000003,d,45-64 years,,Males,,Heart Attack,428,,58.9224082744683,,57.81040557512113
2019,S92000003,d,45-64 years,,Females,,Heart Attack,130,,16.7961911406552,,16.521134594906965
2019,S92000003,d,65-74 years,,Males,,Heart Attack,615,,222.182883608684,,221.99447999643732
2019,S92000003,d,65-74 years,,Females,,Heart Attack,288,,95.5220712369113,,95.14538496306116
2019,S92000003,d,75plus years,,Males,,Heart Attack,1370,,711.219091819942,,754.2816827617736
2019,S92000003,d,75plus years,,Females,,Heart Attack,1182,,432.621569589119,,419.1190580007179
2020,S08000015,,0-44 years,,Males,,Heart Attack,1,,1.14843525696239,,1.4122413076547515
2020,S08000015,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000015,,45-64 years,,Males,,Heart Attack,56,,110.082365198247,,102.0572701151993
2020,S08000015,,45-64 years,,Females,,Heart Attack,19,,33.4206962058715,,32.02874886860981
2020,S08000015,,65-74 years,,Males,,Heart Attack,73,,324.444444444444,,321.8159074711334
2020,S08000015,,65-74 years,,Females,,Heart Attack,32,,128.638044701721,,127.09380554413424
2020,S08000015,,75plus years,,Males,,Heart Attack,137,,858.664995299279,,912.9916226408566
2020,S08000015,,75plus years,,Females,,Heart Attack,116,,534.78401180213,,526.7982860899538
2020,S08000016,,0-44 years,,Males,,Heart Attack,1,,3.94011032308905,,4.569250251308763
2020,S08000016,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000016,,45-64 years,,Males,,Heart Attack,7,,41.0340582683627,,37.90267035924766
2020,S08000016,,45-64 years,,Females,,Heart Attack,3,,16.5956740609614,,15.552669511063822
2020,S08000016,,65-74 years,,Males,,Heart Attack,15,,187.38288569644,,183.8607988175355
2020,S08000016,,65-74 years,,Females,,Heart Attack,2,,24.4140625,,24.427745377008883
2020,S08000016,,75plus years,,Males,,Heart Attack,34,,606.276747503566,,706.2615418460325
2020,S08000016,,75plus years,,Females,,Heart Attack,24,,329.715620277511,,329.5930183424136
2020,S08000017,,0-44 years,,Males,,Heart Attack,1,,3.04859459789037,,3.859173254826723
2020,S08000017,,0-44 years,,Females,,Heart Attack,1,,3.06729648487823,,3.4902969744111374
2020,S08000017,,45-64 years,,Males,,Heart Attack,10,,47.5714761429047,,45.76416407692014
2020,S08000017,,45-64 years,,Females,,Heart Attack,5,,21.9230937869952,,21.18107222947523
2020,S08000017,,65-74 years,,Males,,Heart Attack,19,,181.626995507122,,180.3223163496196
2020,S08000017,,65-74 years,,Females,,Heart Attack,10,,92.7643784786642,,92.73343358484334
2020,S08000017,,75plus years,,Males,,Heart Attack,58,,735.014573564821,,777.6473181494073
2020,S08000017,,75plus years,,Females,,Heart Attack,52,,523.876687487407,,517.7841443602787
2020,S08000019,,0-44 years,,Males,,Heart Attack,0,,0,,0
2020,S08000019,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000019,,45-64 years,,Males,,Heart Attack,45,,105.369143231789,,102.62026415979784
2020,S08000019,,45-64 years,,Females,,Heart Attack,18,,39.9015761122564,,39.540207548077404
2020,S08000019,,65-74 years,,Males,,Heart Attack,44,,274.160383824537,,272.3877280196598
2020,S08000019,,65-74 years,,Females,,Heart Attack,22,,126.248134970733,,125.07891026764952
2020,S08000019,,75plus years,,Males,,Heart Attack,95,,858.407879280745,,908.6536026922076
2020,S08000019,,75plus years,,Females,,Heart Attack,81,,532.71950016442,,532.9834072044647
2020,S08000020,,0-44 years,,Males,,Heart Attack,1,,0.616226475554296,,0.5547021676053934
2020,S08000020,,0-44 years,,Females,,Heart Attack,2,,1.2889837008011,,1.2918901081060548
2020,S08000020,,45-64 years,,Males,,Heart Attack,45,,57.4096754439682,,56.537768850398024
2020,S08000020,,45-64 years,,Females,,Heart Attack,12,,15.0114462277487,,14.820353412793509
2020,S08000020,,65-74 years,,Males,,Heart Attack,64,,211.983703752774,,211.6354289139275
2020,S08000020,,65-74 years,,Females,,Heart Attack,25,,78.9116505160822,,78.9555685300435
2020,S08000020,,75plus years,,Males,,Heart Attack,150,,742.684557112442,,770.9393688716772
2020,S08000020,,75plus years,,Females,,Heart Attack,130,,468.992387892781,,452.9050562909215
2020,S08000022,,0-44 years,,Males,,Heart Attack,5,,6.48971380362126,,7.290724474707416
2020,S08000022,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000022,,45-64 years,,Males,,Heart Attack,24,,52.4509911051861,,50.24475344168328
2020,S08000022,,45-64 years,,Females,,Heart Attack,10,,20.3728226545788,,19.43623849628968
2020,S08000022,,65-74 years,,Males,,Heart Attack,45,,217.380802859765,,215.11251037563463
2020,S08000022,,65-74 years,,Females,,Heart Attack,14,,64.3618977565281,,63.612878972816105
2020,S08000022,,75plus years,,Males,,Heart Attack,80,,546.075085324232,,589.4907773152265
2020,S08000022,,75plus years,,Females,,Heart Attack,72,,374.220374220374,,372.6905303372925
2020,S08000024,,0-44 years,,Males,,Heart Attack,4,,1.51431978648091,,1.6263559262543756
2020,S08000024,,0-44 years,,Females,,Heart Attack,1,,0.374251497005988,,0.4416832928877632
2020,S08000024,,45-64 years,,Males,,Heart Attack,53,,46.7945718296678,,47.022421141636464
2020,S08000024,,45-64 years,,Females,,Heart Attack,12,,10.2354145342886,,10.176923086812277
2020,S08000024,,65-74 years,,Males,,Heart Attack,64,,161.624324460831,,161.5475925818945
2020,S08000024,,65-74 years,,Females,,Heart Attack,41,,93.2178341631994,,92.47627844679212
2020,S08000024,,75plus years,,Males,,Heart Attack,199,,719.606566861937,,753.5414888154633
2020,S08000024,,75plus years,,Females,,Heart Attack,144,,365.398766779162,,349.53922902493997
2020,S08000025,,0-44 years,,Males,,Heart Attack,0,,0,,0
2020,S08000025,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,45-64 years,,Males,,Heart Attack,,c,,c,80.04970622474492
2020,S08000025,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,65-74 years,,Males,,Heart Attack,,c,,c,68.65131373650378
2020,S08000025,,65-74 years,,Females,,Heart Attack,0,,0,,0
2020,S08000025,,75plus years,,Males,,Heart Attack,,c,,c,698.5430376999539
2020,S08000025,,75plus years,,Females,,Heart Attack,,c,,c,431.9386875200228
2020,S08000026,,0-44 years,,Males,,Heart Attack,,c,,c,18.465759206499943
2020,S08000026,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000026,,45-64 years,,Males,,Heart Attack,,c,,c,57.76712554988935
2020,S08000026,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000026,,65-74 years,,Males,,Heart Attack,,c,,c,209.16126333403056
2020,S08000026,,65-74 years,,Females,,Heart Attack,,c,,c,78.70916961826052
2020,S08000026,,75plus years,,Males,,Heart Attack,,c,,c,501.76097786064736
2020,S08000026,,75plus years,,Females,,Heart Attack,,c,,c,685.0048233161849
2020,S08000028,,0-44 years,,Males,,Heart Attack,0,,0,,0
2020,S08000028,,0-44 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,45-64 years,,Males,,Heart Attack,,c,,c,143.92179697325753
2020,S08000028,,45-64 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,65-74 years,,Males,,Heart Attack,,c,,c,410.0671484955661
2020,S08000028,,65-74 years,,Females,,Heart Attack,0,,0,,0
2020,S08000028,,75plus years,,Males,,Heart Attack,,c,,c,351.36041810124124
2020,S08000028,,75plus years,,Females,,Heart Attack,,c,,c,270.30050976411127
2020,S08000029,,0-44 years,,Males,,Heart Attack,5,,5.22657189149637,,6.164454929816004
2020,S08000029,,0-44 years,,Females,,Heart Attack,3,,3.12574887733519,,3.355816120284999
2020,S08000029,,45-64 years,,Males,,Heart Attack,42,,83.0761927367672,,80.53042829176393
2020,S08000029,,45-64 years,,Females,,Heart Attack,11,,20.4601677733757,,19.75171054206581
2020,S08000029,,65-74 years,,Males,,Heart Attack,54,,259.71527510581,,256.5834004307932
2020,S08000029,,65-74 years,,Females,,Heart Attack,16,,70.2586396170904,,70.27278818692162
2020,S08000029,,75plus years,,Males,,Heart Attack,91,,617.535287730728,,641.7315948336077
2020,S08000029,,75plus years,,Females,,Heart Attack,74,,372.45822428025,,361.2010479150673
2020,S08000030,,0-44 years,,Males,,Heart Attack,2,,1.84841175220192,,1.992495459053661
2020,S08000030,,0-44 years,,Females,,Heart Attack,1,,0.942462654917299,,1.1263326929327453
2020,S08000030,,45-64 years,,Males,,Heart Attack,23,,42.6265359452898,,41.021588107059635
2020,S08000030,,45-64 years,,Females,,Heart Attack,9,,15.5469951113338,,15.331428193455247
2020,S08000030,,65-74 years,,Males,,Heart Attack,33,,141.333675960427,,140.77844266523513
2020,S08000030,,65-74 years,,Females,,Heart Attack,13,,51.4342235410485,,51.23579138475786
2020,S08000030,,75plus years,,Males,,Heart Attack,101,,574.255173982261,,607.7623036008447
2020,S08000030,,75plus years,,Females,,Heart Attack,114,,471.347060282808,,442.4605527445632
2020,S08000031,,0-44 years,,Males,,Heart Attack,7,,2.03652952095007,,2.5556599836717377
2020,S08000031,,0-44 years,,Females,,Heart Attack,1,,0.298192357926251,,0.25616167348450813
2020,S08000031,,45-64 years,,Males,,Heart Attack,109,,74.2380384811851,,71.71363051833406
2020,S08000031,,45-64 years,,Females,,Heart Attack,30,,18.5155468875366,,17.92621140421547
2020,S08000031,,65-74 years,,Males,,Heart Attack,125,,244.819616906263,,245.6269748088676
2020,S08000031,,65-74 years,,Females,,Heart Attack,63,,110.014843272505,,109.8944926055692
2020,S08000031,,75plus years,,Males,,Heart Attack,243,,695.97594157239,,721.3040323122713
2020,S08000031,,75plus years,,Females,,Heart Attack,232,,429.033749422099,,414.5096932387792
2020,S08000032,,0-44 years,,Males,,Heart Attack,4,,2.29970966165522,,2.5669578886076727
2020,S08000032,,0-44 years,,Females,,Heart Attack,1,,0.574283581232413,,0.6179313072248528
2020,S08000032,,45-64 years,,Males,,Heart Attack,60,,65.402223675605,,63.58125206544832
2020,S08000032,,45-64 years,,Females,,Heart Attack,21,,21.2413011814209,,20.39546028305771
2020,S08000032,,65-74 years,,Males,,Heart Attack,86,,260.32207289018,,260.9337320029092
2020,S08000032,,65-74 years,,Females,,Heart Attack,42,,113.030841272404,,113.0946710039929
2020,S08000032,,75plus years,,Males,,Heart Attack,167,,770.117592806087,,828.936199563065
2020,S08000032,,75plus years,,Females,,Heart Attack,153,,487.075003183497,,484.0137422251517
2020,S92000003,d,0-44 years,,Males,,Heart Attack,32,,2.18187124095972,,2.4743124235028464
2020,S92000003,d,0-44 years,,Females,,Heart Attack,10,,0.690446090314491,,0.7302381198884573
2020,S92000003,d,45-64 years,,Males,,Heart Attack,485,,67.1020227455104,,65.04889912995762
2020,S92000003,d,45-64 years,,Females,,Heart Attack,150,,19.4257741170986,,18.854126187833383
2020,S92000003,d,65-74 years,,Males,,Heart Attack,634,,226.07411950549,,225.305811026236
2020,S92000003,d,65-74 years,,Females,,Heart Attack,281,,91.8829130480276,,91.25436008073908
2020,S92000003,d,75plus years,,Males,,Heart Attack,1370,,701.262272089761,,740.7043599502782
2020,S92000003,d,75plus years,,Females,,Heart Attack,1211,,441.238090032974,,428.7240229861163
2011,S08000015,,All,d,Males,,Heart Attack,235,,131.361972106543,,152.35692682476267
2011,S08000015,,All,d,Females,,Heart Attack,162,,83.1344777153414,,75.28929521429548
2011,S08000016,,All,d,Males,,Heart Attack,54,,97.8349488178277,,102.05262469302266
2011,S08000016,,All,d,Females,,Heart Attack,35,,59.6404532674448,,47.511416998375
2011,S08000017,,All,d,Males,,Heart Attack,73,,99.4835034546669,,99.71669392077894
2011,S08000017,,All,d,Females,,Heart Attack,53,,67.9217234176161,,54.36464878369006
2011,S08000019,,All,d,Males,,Heart Attack,146,,100.870526461241,,140.6348594623627
2011,S08000019,,All,d,Females,,Heart Attack,102,,66.5188470066519,,70.67783590870589
2011,S08000020,,All,d,Males,,Heart Attack,238,,84.4654543389691,,122.85950560970204
2011,S08000020,,All,d,Females,,Heart Attack,200,,69.4907716255281,,71.56802382521556
2011,S08000022,,All,d,Males,,Heart Attack,158,,100.248718339171,,119.61353167662168
2011,S08000022,,All,d,Females,,Heart Attack,122,,74.3666642284154,,64.89163733103632
2011,S08000024,,All,d,Males,,Heart Attack,304,,74.658388754089,,114.03189101293265
2011,S08000024,,All,d,Females,,Heart Attack,223,,51.9302690593402,,55.206546829688065
2011,S08000025,,All,d,Males,,Heart Attack,14,,131.950989632422,,161.14694246711244
2011,S08000025,,All,d,Females,,Heart Attack,9,,83.2562442183164,,76.4340039919066
2011,S08000026,,All,d,Males,,Heart Attack,10,,84.8320325755005,,106.26566104393582
2011,S08000026,,All,d,Females,,Heart Attack,9,,78.5888927698219,,79.24700468944043
2011,S08000028,,All,d,Males,,Heart Attack,16,,117.198945209493,,123.57231905598324
2011,S08000028,,All,d,Females,,Heart Attack,14,,99.7293061689699,,73.56738483159113
2011,S08000029,,All,d,Males,,Heart Attack,100,,56.5051560954937,,72.79988545603513
2011,S08000029,,All,d,Females,,Heart Attack,90,,47.78972520908,,46.40623686947441
2011,S08000030,,All,d,Males,,Heart Attack,179,,90.1114058889566,,110.90673709387048
2011,S08000030,,All,d,Females,,Heart Attack,112,,52.9283057743836,,44.9131464542691
2011,S08000031,,All,d,Males,,Heart Attack,510,,93.4641097818438,,138.45995429951384
2011,S08000031,,All,d,Females,,Heart Attack,470,,79.6966778355061,,81.11271452531311
2011,S08000032,,All,d,Males,,Heart Attack,333,,105.98648592735,,151.35451088278023
2011,S08000032,,All,d,Females,,Heart Attack,295,,87.4257992051661,,95.26321607133
2011,S92000003,d,All,d,Males,,Heart Attack,2370,,92.2071353538497,,125.0720100483368
2011,S92000003,d,All,d,Females,,Heart Attack,1896,,69.4607268464244,,68.39969717487234
2012,S08000015,,All,d,Males,,Heart Attack,219,,122.569596024044,,143.7379321347112
2012,S08000015,,All,d,Females,,Heart Attack,168,,86.3548980703792,,75.29267111457216
2012,S08000016,,All,d,Males,,Heart Attack,51,,92.4197669572151,,103.0061093680159
2012,S08000016,,All,d,Females,,Heart Attack,35,,59.7912431453611,,47.37840244248156
2012,S08000017,,All,d,Males,,Heart Attack,86,,117.467081899142,,117.80750995531784
2012,S08000017,,All,d,Females,,Heart Attack,71,,91.4618436646571,,72.82425460318832
2012,S08000019,,All,d,Males,,Heart Attack,137,,94.2487616951018,,124.3854264259724
2012,S08000019,,All,d,Females,,Heart Attack,101,,65.6996032004163,,67.43787297291904
2012,S08000020,,All,d,Males,,Heart Attack,226,,79.6818367721099,,111.81430097811388
2012,S08000020,,All,d,Females,,Heart Attack,208,,71.7805723120246,,72.9497634979055
2012,S08000022,,All,d,Males,,Heart Attack,116,,74.2561581400113,,89.24893890110847
2012,S08000022,,All,d,Females,,Heart Attack,90,,55.0176056338028,,46.88135380226752
2012,S08000024,,All,d,Males,,Heart Attack,288,,70.1841603123195,,105.17097725133785
2012,S08000024,,All,d,Females,,Heart Attack,201,,46.3784434840594,,49.190631699842434
2012,S08000025,,All,d,Males,,Heart Attack,11,,102.871037127092,,105.88665624390757
2012,S08000025,,All,d,Females,,Heart Attack,11,,101.504106302482,,90.79706854026216
2012,S08000026,,All,d,Males,,Heart Attack,8,,67.9694137638063,,80.76012580414687
2012,S08000026,,All,d,Females,,Heart Attack,6,,52.4475524475524,,50.59188430407233
